HP 8591E ROM Strings Index
File    : all_fixed.bin
Min len : 5 chars
Total   : 5532 strings  (3146 real-text, 2386 code-noise)

================================================================================
SECTION 1 — Real Text Strings (3146 entries)
  Region codes: V=Vectors  C=Code  D=Data  S=Strings  E=Empty
================================================================================
    Offset    Len  Rgn  String
  0x00073ce0     29  [S]  IF(IDNUM<8594);HNLOCK4;ENDIF;
  0x00073d04     49  [S]  IF(MSBIT(32,11));HNLOCK OFF;ELSE HNLOCK ON;ENDIF;
  0x00073d46     72  [S]  IF(ACTVF(AT));IF(MSBIT(8,9));AT AUTO;ELSE MOV AT,AT;ENDIF;ELSE AT;ENDIF;
  0x00073d92     56  [S]  HIF(LG<>0);IF(ACTVF(LG));LN;ELSE LG;ENDIF;ELSE LG;ENDIF;
  0x00073dd0     31  [S]  7IF(HAVE(BANDS)>1);HD;PP;ENDIF;
  0x00073df6     40  [S]  IF(HAVE(BANDS)>1);MOV PRSDAC,2048;ENDIF;
  0x00073e22     11  [S]  (MN8;ENDIF;
  0x00073e3e      5  [S]  MN24;
  0x00073e54     40  [S]  IF(MSBIT(32,12));INZ50;ELSE INZ75;ENDIF;
  0x00073e80      9  [S]  (ROFFSET;
  0x00073e90     35  [S]  IF(IDNUM>8593);MN98;ELSE MN7;ENDIF;
  0x00073eda      8  [S]  MKPK NH;
  0x00073ee8      8  [S]  MKPK NR;
  0x00073ef6      8  [S]  MKPK NL;
  0x00073f04     72  [S]  IF(ACTVF(ST));IF(MSBIT(8,8));ST AUTO;ELSE MOV ST,ST;ENDIF;ELSE ST;ENDIF;
  0x00073f50     34  [S]  HIF(MSBIT(9,10));S1;ELSE S2;ENDIF;
  0x00073f78     40  [S]  !IF(HAVE(GATE));__GTMNB;ELSE WRNO;ENDIF;
  0x00073fa6     40  [S]  'IF(HAVE(GATE));__GTMNA;ELSE WRNO;ENDIF;
  0x00073fd4     73  [S]  'IF(ACTVF(RB));IF(MSBIT(8,6));RB AUTO;ELSE MOV RB,RB;ENDIF;ELSE RB;ENDIF;
  0x00074022     82  [S]  HIF(ACTVF(VB));IF(MSBIT(8,7));VB AUTO;VBR AUTO;ELSE MOV VB,VB;ENDIF;ELSE VB;ENDIF;
  0x0007407a      5  [S]  QVBR;
  0x00074086     35  [S]  IF(MSBIT(13,3));KSH;ELSE KSG;ENDIF;
  0x000740ae      7  [S]  #MN203;
  0x000740bc     33  [S]  IF(MSBIT(9,10));S1;ELSE S2;ENDIF;
  0x000740ee     10  [S]  T4DL;MN15;
  0x000740fc      8  [S]  T2;MN15;
  0x0007410c      8  [S]  T3;MN15;
  0x0007411a    118  [S]  IF(HAVE(TV));IF(SP);RB1E6;SP0;TM FREE;TSE1MKRL;LN;DET SMP;ST 100US;ENDIF;TM TV;TVLINE;MN16;TVTUNSET16;ELSE WRNO;ENDIF;
  0x00074194      8  [S]  vTVLINE;
  0x000741a4     11  [S]  TVSFRM ODD;
  0x000741b6     12  [S]  TVSFRM EVEN;
  0x000741c8     12  [S]  TVSFRM BOTH;
  0x000741da     20  [S]  SUB TVSYNC,TVSYNC,1;
  0x000741f4      5  [S]  MN87;
  0x00074220      5  [S]  MN18;
  0x0007422c      5  [S]  MN20;
  0x00074258      5  [S]  MN19;
  0x00074264      5  [S]  MN20;
  0x00074270      9  [S]  CLRW TRC;
  0x0007427e      9  [S]  MINH TRC;
  0x0007428e      9  [S]  VIEW TRC;
  0x0007429e     10  [S]  BLANK TRC;
  0x000742ae      5  [S]  MN17;
  0x000742bc      5  [S]  MN20;
  0x000742c8     35  [S]  IF(MSBIT(13,3));KSH;ELSE KSG;ENDIF;
  0x000742f0    130  [S]  #IF(HAVE(FAST))IF(DET==1);DET SMP;ELSE IF(DET==49) DET POS;ELSE DET NEG;ENDIF;ENDIF;ELSE IF(DET);DET SMP;ELSE DET POS;ENDIF;ENDIF;
  0x0007437a     15  [S]  {AMBPL=!AMBPL;}
  0x000743a4      5  [S]  MN21;
  0x000743b0     11  [S]  {AMB=!AMB;}
  0x000743d6     12  [S]  MOV TRC,TRA;
  0x000743e8     12  [S]  MOV TRC,TRB;
  0x000743fa      5  [S]  MN17;
  0x00074406      7  [S]  HD;MN0;
  0x00074414     31  [S]  IF(ACTVF(DL));L0;ELSE DL;ENDIF;
  0x0007443a     25  [S]  __MN[8];REVW TITLE;APNDD;
  0x0007445a     13  [S]  __MN[1];MN34;
  0x0007446c     95  [S]  IF(MSBIT(67,15));ANLGPLUS ON;ELSE IF(ACTVF(DOTDENS));ANLGPLUS OFF;ELSE ANLGPLUS ON;ENDIF;ENDIF;
  0x000744d2      7  [S]  _MN201;
  0x000744e0      6  [S]  MN205;
  0x000744ec      6  [S]  MN207;
  0x000744f8     77  [S]  IF(HAVE(HPIBA));PRNTADRS;ELSE IF(HAVE(HPIBB)||HAVE(RS232B));MNSV;MN208;ENDIF;
  0x0007454a     60  [S]  MIF(HAVE(IO));IF(__MN[7]);__MN[7];ELSE __MN[7]1;ENDIF;ENDIF;
  0x0007458c     49  [S]  ;IF((__MN[4]<2)||(__MN[4]>5));OUTPUT PRNTADRS,K,/
  0x000745bf     50  [S]  E/;HD;AMSG@Printer reset@;ELSE OUTPUT PRNTADRS,K,/
  0x000745f2     17  [S]  @/;ENDIF;RELHPIB;
  0x00074608      6  [S]  uMN30;
  0x0007463e      9  [S]  AUNITS W;
  0x00074676     73  [S]  IF(ACTVF(SS));IF(MSBIT(8,10));SS AUTO;ELSE MOV SS,SS;ENDIF;ELSE SS;ENDIF;
  0x000746c4      8  [S]  IFOFFSET
  0x000746d4     28  [S]  IF(HAVE(BANDS)>1);MN6;ENDIF;
  0x000746f6     74  [S]  IF(!(ACTVF(CATPOS)||(26==__MN[3])));__MN[3]26;ENDIF;EM;CAT *,CARD;__MN[1];
  0x00074744    143  [S]  JIF(2<>__MN[1]);__MN[1]2;IF(ACTVF(CATPOS));WARNC;ELSE WARN;ENDIF;ELSE __MN[1];FORMAT 'HP859X';IF(ACTVF(CATPOS));CAT *,CARD;ELSE HD;ENDIF;ENDIF;
  0x000747da    142  [S]  IF(3<>__MN[1]);__MN[1]3;IF(ACTVF(CATPOS));WARNC;ELSE WARN;ENDIF;ELSE __MN[1];FORMAT 'HP859X';IF(ACTVF(CATPOS));CAT *,CARD;ELSE HD;ENDIF;ENDIF;
  0x0007486e     66  [S]  IF(ACTVF(CATPOS)||(26==__MN[3]));EM;EXITCAT 31;ENDIF;__MN[3];MN31;
  0x000748be      8  [S]  MKPK NR;
  0x000748cc      8  [S]  MKPK NL;
  0x000748da     36  [S]  FOFFSET0;__MN[6];KSmKSn;MKACTV;MN52;
  0x00074902      5  [S]  $CTY;
  0x0007490e     20  [S]  __MN[6];KSmKSn;MN52;
  0x00074928     34  [S]  IF(ACTVF(LIMS));1;ELSE SEDI;ENDIF;
  0x0007494e     62  [S]  "IF(ACTVF(LIMS));2;ELSE IF(LIMIFT);LIMT;ELSE LIMF;ENDIF;ENDIF;
  0x00074992     64  [S]  =IF(ACTVF(LIMS));3;ELSE IF(LIMIMODE);LIMM;ELSE LIMU;ENDIF;ENDIF;
  0x000749d8     58  [S]  ?IF(!ACTVF(LIMS));IF(LIMIMODE);LIMD;ELSE LIML;ENDIF;ENDIF;
  0x00074a18     29  [S]  9IF(!ACTVF(LIMS));LIMS;ENDIF;
  0x00074a3c     36  [S]  IF(!ACTVF(LIMS));HD;MNSV;MN29;ENDIF;
  0x00074a64     28  [S]  $__MN[1];{LIMIREL=!LIMIREL;}
  0x00074a88     13  [S]  __MN[1];SEDI;
  0x00074a9a     13  [S]  __MN[1];SDEL;
  0x00074aae     87  [S]  EDITDONE;MN34;__MN[13],WINSTAT WINZOOM;IF(__MN[12]<>__MN[13]);WINZOOM;ENDIF;__MN[12]-1;
  0x00074b0c     90  [S]  WIF(8<>__MN[1]);__MN[1]8;WARN;ELSE __MN[1];LIMIDEL;EM;MN41;AMSG%LIMIT LINE DELETED%;ENDIF;
  0x00074b6c     20  [S]  Y__MN[1];MN __MN[2];
  0x00074b88     68  [S]  IF(HAVE(IO));IF(__MN[5]);__MN[5];ELSE __MN[5]1;ENDIF;__MN[47];ENDIF;
  0x00074bd0     25  [S]  DIF(HAVE(IO));MN32;ENDIF;
  0x00074bf0     24  [S]  IF(HAVE(IO));MN23;ENDIF;
  0x00074c0e      5  [S]  MN63;
  0x00074c1a     31  [S]  __MN[8]2;REVW PREFX;MNSV;APNDD;
  0x00074c40     22  [S]  __MN[1];__MN[10];MN31;
  0x00074c5c     78  [S]  IF(HAVE(CARD));IF(HAVE(CARD)<2);WARNH;ELSE __MN[3]31;MN26;ENDIF;__MN[1];ENDIF;
  0x00074cae     13  [S]  NWARNF;MN206;
  0x00074cc2     67  [S]  IF(HAVE(IO));IF(HAVE(RS232));BAUDRATE;ELSE KSP;ENDIF;__MN[1];ENDIF;
  0x00074d0a    267  [S]  CIF(6<>__MN[1]);__MN[1]6;WARN;ELSE TIMEDSP ON;DATEMODE MDY;__MN[1];BAUDRATE1200;KSP18;PLOTADRS5;PSTATE0;PREFX%%;__MN[7];__MN[24];POWERON IP;VKBDCONFIG INIT;__MN[4];PRNTADRS1;PLT0;IF(IDLET>66);__MN[16],SYNCMODE LOAD15;ELSE __MN[16],SYNCMODE LOAD19;ENDIF;KS<0;IP;ENDIF;
  0x00074e1a    201  [S]  !\nIF(__MN[10]==0);HD;__MN[12],WINSTAT WINZOOM;IF(__MN[12]==0);WINZOOM;ENDIF;EM;SHOWOPT;__MN[10]1;ELSE EM;__MN[10];__MN[13],WINSTAT WINZOOM;IF(__MN[12]<>__MN[13]);WINZOOM;ENDIF;__MN[12]-1;ENDIF;__MN[1];
  0x00074eea      5  [S]  MN93;
  0x00074ef6     58  [S]  IF(0==PLT);PLT1;ELSE IF(3>PLT);PLT3;ELSE PLT0;ENDIF;ENDIF;
  0x00074f34     37  [S]  :IF((PLT>=1)&&(PLT<7));PLT NXT;ENDIF;
  0x00074f5e     93  [S]  $IF(HAVE(IO));IF(__MN[34]);__MN[34];ELSE __MN[34]1;INLJTPLT 1;HD;ELSE INLJTPLT 0;ENDIF;ENDIF;
  0x00074fc0     78  [S]  \IF(HAVE(HPIBA));PLOTADRS;ELSE IF(HAVE(HPIBB)||HAVE(RS232B));MNSV;MN208;ENDIF;
  0x00075014     63  [S]  MIF(HAVE(IO));IF(__MN[24]);__MN[24];ELSE __MN[24]1;ENDIF;ENDIF;
  0x00075058      6  [S]  >MN30;
  0x00075066     88  [S]  SAVRCLW STATE;IF(MSI);SAVRCLN;ELSE IF(PSTATE);AMSG'INTERNAL LOCKED';ELSE SV;ENDIF;ENDIF;
  0x000750c2     64  [S]  XHD;IF(PSTATE&&!MSI);AMSG'INTERNAL LOCKED';ELSE;MNSV;MN36;ENDIF;
  0x00075108     37  [S]  ?IF(MSI);SAVRCLW IMAGE;SAVRCLN;ENDIF;
  0x00075132     78  [S]  $IF(MSI);SAVRCLW DLP;SAVRCLN;ELSE IF(PSTATE);PSTATE0;ELSE PSTATE1;ENDIF;ENDIF;
  0x00075186     67  [S]  MIF((MSI)&&(HAVE(CARD)<2));WARNH;ELSE __MN[1];__MN[3]33;MN37;ENDIF;
  0x000751ce     87  [S]  BIF(HAVE(CARD));IF(MSI);MSI INT;ELSE;MSI CARD;IF(HAVE(CARD)<2);WARNH;ENDIF;ENDIF;ENDIF;
  0x0007522a     58  [S]  V__MN[1];EDITDONE;SAVRCLF RECALL;SAVRCLW LIMILINE;SAVRCLN;
  0x0007526a     47  [S]  9__MN[1];SAVRCLF SAVE;SAVRCLW LIMILINE;SAVRCLN;
  0x0007529e     26  [S]  .__MN[8];REVW TITLE;APNDD;
  0x000752c0     92  [S]  IF(LIMIDISP==0);LIMIDISP AUTO;ELSE IF(LIMIDISP>3);LIMIDISP ON;ELSE LIMIDISP OFF;ENDIF;ENDIF;
  0x00075320    116  [S]  \__MN[1];IF(LIMITEST);LIMITEST OFF;ELSE IF(MSBIT(9,2));AMSG%Trace A\r\nis not available%;ELSE LIMITEST ON;ENDIF;ENDIF;
  0x0007539a     14  [S]  s__MN[1];MN41;
  0x000753ae     44  [S]  SAVRCLW STATE;IF(MSI);SAVRCLN;ELSE RC;ENDIF;
  0x000753e0     11  [S]  ,MNSV;MN36;
  0x000753f0     36  [S]  IF(MSI);SAVRCLW IMAGE;SAVRCLN;ENDIF;
  0x0007541a     35  [S]  $IF(MSI);SAVRCLW DLP;SAVRCLN;ENDIF;
  0x00075442     67  [S]  "IF((MSI)&&(HAVE(CARD)<2));WARNH;ELSE __MN[1];__MN[3]35;MN37;ENDIF;
  0x0007548a     87  [S]  BIF(HAVE(CARD));IF(MSI);MSI INT;ELSE;MSI CARD;IF(HAVE(CARD)<2);WARNH;ENDIF;ENDIF;ENDIF;
  0x000754e6     86  [S]  VSAVRCLW TRA;IF (ACTVF(CATPOS));EM;__MN[14];MOV SAVRCLN,(CATPOS-9);ELSE SAVRCLN;ENDIF;
  0x00075542     86  [S]  USAVRCLW TRB;IF (ACTVF(CATPOS));EM;__MN[14];MOV SAVRCLN,(CATPOS-9);ELSE SAVRCLN;ENDIF;
  0x0007559e     86  [S]  USAVRCLW TRC;IF (ACTVF(CATPOS));EM;__MN[14];MOV SAVRCLN,(CATPOS-9);ELSE SAVRCLN;ENDIF;
  0x000755fa    100  [S]  USAVRCLW LIMILINE;IF (ACTVF(CATPOS));__MN[14];EM;MOV SAVRCLN,(CATPOS-9);ELSE EDITDONE;SAVRCLN;ENDIF;
  0x00075664     98  [S]  cSAVRCLW AMPCOR;IF (ACTVF(CATPOS));__MN[14];EM;MOV SAVRCLN,(CATPOS-9);ELSE EDITDONE;SAVRCLN;ENDIF;
  0x000756cc     12  [S]  aMN __MN[2];
  0x000756e0     19  [S]  MNSV;EM;CAT *;MN94;
  0x000756fa     48  [S]  MNSV;EM;IF(MSI);CAT s*;ELSE CAT reg*;ENDIF;MN94;
  0x0007572e     21  [S]  0MNSV;EM;CAT t*;MN94;
  0x0007574a     25  [S]  MNSV;EM;CAT prefix*;MN94;
  0x0007576a     61  [S]  IF(ACTVF(CATPOS));EXITCAT 56;ENDIF;__MN[8]3;REVW PREFX;APNDD;
  0x000757ac      6  [S]  =MN92;
  0x000757ba     13  [S]  CAL ALL;MN38;
  0x000757cc     14  [S]  CAL FREQ;MN38;
  0x000757e2     17  [S]  CAL FULLAMP;MN38;
  0x000757fa     37  [S]  IF(HAVE(BANDS)>1);CAL YTF;MN38;ENDIF;
  0x00075824     11  [S]  %CAL STORE;
  0x00075834     13  [S]  __MN[1];MN39;
  0x00075848     17  [S]  CNF;__MN[1];MN39;
  0x00075862     17  [S]  CAL FETCH;CAL ON;
  0x0007587a      8  [S]  CAL TGL;
  0x00075888      7  [S]  CRTVPOS
  0x00075896      7  [S]  CRTHPOS
  0x000758a4      5  [S]  MN40;
  0x000758b0     40  [S]  ANLGPLUS OFF;MN42;HD;IF(CF==-2001);AMSG%
  0x000758d9      8  [S]  Warning:
  0x000758e2     74  [S]  factory cal\r\ndata can be lost\r\nPress PRESET to exit%;ENDIF;A4B4;BLANK TRC;
  0x00075932     27  [S]  }ANLGPLUS OFF;__MN[9];MN43;
  0x00075954    106  [S]  IF((CF==-2001)||(CF==-37));CAL INIT;IP;AMSG@USING DEFAULTS stored\r\nself cal needed@;MN38;ELSE WARNP;ENDIF;
  0x000759c2     42  [S]  jIF(HAVE(TG));CAL TG;MN38;ELSE WRNO;ENDIF;
  0x000759f2     37  [S]  )IF(HAVE(CNT));TMBAS;ELSE WRNO;ENDIF;
  0x00075a1c      6  [S]  $MN99;
  0x00075a2a     87  [S]  IF((8<>__MN[1])&&(LIMISIZE>0));__MN[1]8;WARN;ELSE __MN[1];SUB LIMIFT,LIMIFT,1;EM;ENDIF;
  0x00075a86     33  [S]  WEM;LIMIHALF UPPER;EDITLIML;MN62;
  0x00075aac     32  [S]  EM;LIMIHALF LOWER;EDITLIML;MN62;
  0x00075ad2     32  [S]  EM;LIMIMODE UPLOW;EDITLIML;MN28;
  0x00075af8     32  [S]  EM;LIMIMODE DELTA;EDITLIML;MN28;
  0x00075b1e      5  [S]  MN34;
  0x00075b2c     41  [S]  IF(CF==-2001);CAL UNITS;ELSE WARNP;ENDIF;
  0x00075b5a     11  [S]  )CAL TITLE;
  0x00075b6a     17  [S]  HD;__MN[17];MN49;
  0x00075b84     79  [S]  IF(HAVE(CNT));IF(CF==-2001);CAL TIMEBASE;MN42;ELSE WARNP;ENDIF;ELSE WRNO;ENDIF;
  0x00075bd8     69  [S]  OIF(HAVE(BANDS)>1);IF(CF==-2001);CAL MXR;MN42;ELSE WARNP;ENDIF;ENDIF;
  0x00075c22     40  [S]  DIF(CF==-2001);CAL ATN;ELSE WARNP;ENDIF;
  0x00075c50     65  [S]  '__MN[12],WINSTAT WINZOOM;IF(__MN[12]==0);WINZOOM;ENDIF;CAL DISP;
  0x00075cac      9  [S]  GAINDISP;
  0x00075cba     30  [S]  IF(IDNUM<8592);DET AUXB;ENDIF;
  0x00075ce0      5  [S]  MN44;
  0x00075cec      8  [S]  DET REF;
  0x00075cfa      8  [S]  DET GND;
  0x00075d08      8  [S]  DET MCD;
  0x00075d16      8  [S]  DET FMD;
  0x00075d24      9  [S]  DET FMSP;
  0x00075d32      5  [S]  MN45;
  0x00075d40      9  [S]  DET MNSP;
  0x00075d4e      9  [S]  DET SWPR;
  0x00075d5e      9  [S]  DET SDAC;
  0x00075d6e      9  [S]  DET CDAC;
  0x00075d7e     66  [S]  IF(IDNUM<>8594);IF(IDNUM<8592);DET BSPN;ELSE DET YFSP;ENDIF;ENDIF;
  0x00075dc6      6  [S]  BMN46;
  0x00075dd4      9  [S]  DET FDAC;
  0x00075de2      9  [S]  DET XFIN;
  0x00075df2      9  [S]  DET PTEN;
  0x00075e02      9  [S]  DET MTEN;
  0x00075e12     10  [S]  DET DROOP;
  0x00075e22     95  [S]  IF(HAVE(CNT));MN48;ELSE IF(IDNUM>8591);MN47;ELSE IF(HAVE(TG));MN54;ELSE MN43;ENDIF;ENDIF;ENDIF;
  0x00075e88      9  [S]  _DET YFC;
  0x00075e98      8  [S]  DET YFN;
  0x00075ea6      8  [S]  DET YFD;
  0x00075eb4      9  [S]  DET MXRB;
  0x00075ec2      7  [S]  PRSDAC;
  0x00075ed2     35  [S]  IF(HAVE(QPD));MN54;ELSE MN43;ENDIF;
  0x00075efa     15  [S]  #KSR;MOV CF,CF;
  0x00075f10     81  [S]  IF 1,LT,HAVE(CNT);KSv;ELSE IF 0,LT,HAVE(CNT);PHASELOCK(ON);ELSE WNRO;ENDIF;ENDIF;
  0x00075f66     72  [S]  QIF(FMSPAN);SUB STBL,STBL,1;ELSE IF 0,EQ,MSBIT9,10;SNGLS;TS;ENDIF;ENDIF;
  0x00075fb4     38  [S]  GIF(HAVE(FMD));FMGAIN;ELSE WRNO;ENDIF;
  0x00075fe0     39  [S]  %IF(HAVE(FMD));FMOFSET;ELSE WRNO;ENDIF;
  0x0007600c     76  [S]  &IF(HAVE(BANDS)>1);MN47;ELSE IF(HAVE(QPD)||IDNUM<8592);MN54;ELSE MN43;ENDIF;
  0x0007605e     44  [S]  KLG3;RL20;SP1MZ;A1A3B4M1M2 FLTERR;__MN[17]7;
  0x00076090     44  [S]  +IF(CF==-2001);IDSET EP;HD;ELSE WARNP;ENDIF;
  0x000760c2    474  [S]  +IF 7,EQ,__MN[17];IF(CF==-2001);VRD __BF;VRD __DF,101;VRD __EF,102;VRD __AF,TRC[98];VRD __FA;VRD __FB;MPY __AF,__AF,256;ADD __AF,__AF,TRC[99];MPY __AF,__AF,256;ADD __AF,__AF,TRC[100];SUB TRA,TRA,6000;VRD __HF,HAVE BANDS;IF(__HF>5);VRD __HF,1;ENDIF;CALFLTDATAX;DISPOSE __AF,DISPOSE __BF;DISPOSE __DF;DISPOSE __EF;DISPOSE __FA;DISPOSE __FB;DISPOSE __TD;DISPOSE __TE;DISPOSE __HF;HD;ADD TRA,TRA,6000;AMSG@Flatness stored\r\nPress More - EXIT@;__MN[17]0;M1;ELSE WARNP;ENDIF;ENDIF;
  0x000762a4    183  [S]  IF(CF==-2001);IF(IDNUM<8594);FLTINIT0;ELSE VRD __AF;{__AF=8596-IDNUM+2;};FLTINIT __AF;DISPOSE __AF;ENDIF;AMSG'INIT FLT';IF(IDNUM>8591&&IDNUM<>8594);INITMXRDATA;ENDIF;ELSE WARNP;ENDIF;
  0x00076362    101  [S]  IF(IDNUM<8594&&IDNUM>8591);IF(CF==-2001);FLTINIT1;AMSG'INIT 26.5';INITMXRDATA;ELSE WARNP;ENDIF;ENDIF;
  0x000763cc      7  [S]  eMN204;
  0x000763e4     35  [S]  IF(HAVE(FMD));MN53;ELSE WRNO;ENDIF;
  0x0007640c     35  [S]  #IF(HAVE(TG));MN85;ELSE WRNO;ENDIF;
  0x00076434      6  [S]  "MN55;
  0x00076442     68  [S]  IF(HAVE(BANDS)>1);IF(MSBIT(32,6));COMB OFF;ELSE COMB ON;ENDIF;ENDIF;
  0x0007648a     44  [S]  DIF((HAVE(BANDS)>1)&& !HAVE(CNT));CTY;ENDIF;
  0x000764bc    125  [S]  +IF((MSBIT(55,13)&&SP&&MKPAUSE)||(MSFIELD(55,13,2)==3));DEMOD0;MKPAUSE0;ELSE;IF(SP);MKPAUSE;DEMOD1;ELSE DEMOD ON;ENDIF;ENDIF;
  0x0007653e     47  [S]  |IF(MSBIT(55,14));DEMOD AM;ELSE DEMOD FM;ENDIF;
  0x00076572     54  [S]  .IF 0,EQ,MSBIT55,15;SPEAKER ON;ELSE SPEAKER OFF;ENDIF;
  0x000765ae      7  [S]  5SQLCH;
  0x000765bc      7  [S]  FMGAIN;
  0x000765ca     47  [S]  IF(ACTVF(MKPAUSE));MKPAUSE0;ELSE MKPAUSE;ENDIF;
  0x000765fe     99  [S]  /IF(HAVE(QPD));IF(MSBIT(59,10)&&MSBIT(55,13));DEMOD0;ELSE DEMOD QPD;DEMOD ON;ENDIF;ELSE WRNO;ENDIF;
  0x00076666     75  [S]  bIF(HAVE(QPD));IF(MSBIT(59,12));QPGAIN0;ELSE QPGAIN1;ENDIF;ELSE WRNO;ENDIF;
  0x000766b6     73  [S]  JIF(HAVE(QPD));IF(MSBIT(59,11));QPRST0;ELSE QPRST1;ENDIF;ELSE WRNO;ENDIF;
  0x00076704     40  [S]  HIF(HAVE(QPD));QPOFFSET;ELSE WRNO;ENDIF;
  0x00076732     30  [S]  'IF(IDNUM<8592);SRCALC3;ENDIF;
  0x00076758      5  [S]  MN43;
  0x00076764     15  [S]  {CNTLA=!CNTLA;}
  0x0007677a     15  [S]  {CNTLB=!CNTLB;}
  0x00076790     15  [S]  {CNTLC=!CNTLC;}
  0x000767a6     15  [S]  {CNTLD=!CNTLD;}
  0x000767bc     31  [S]  HD;AMSG'CNTLI=';FDSPLY CNTLI,1;
  0x000767e2      5  [S]  MN57;
  0x000767ee      5  [S]  MN58;
  0x000767fa      5  [S]  MN59;
  0x00076806      5  [S]  MN60;
  0x00076812      5  [S]  MN61;
  0x0007681e      5  [S]  MN80;
  0x0007682a      8  [S]  APNDT A;
  0x00076838      8  [S]  APNDT B;
  0x00076846      8  [S]  APNDT C;
  0x00076854      8  [S]  APNDT D;
  0x00076862      8  [S]  APNDT E;
  0x00076870      8  [S]  APNDT F;
  0x0007687e      8  [S]  APNDT G;
  0x0007688c      8  [S]  APNDT H;
  0x0007689a      8  [S]  APNDT I;
  0x000768a8      8  [S]  APNDT J;
  0x000768b6      8  [S]  APNDT K;
  0x000768c4      8  [S]  APNDT L;
  0x000768d2      8  [S]  APNDT M;
  0x000768e0      8  [S]  APNDT N;
  0x000768ee      8  [S]  APNDT O;
  0x000768fc      8  [S]  APNDT P;
  0x0007690a      8  [S]  APNDT Q;
  0x00076918      8  [S]  APNDT R;
  0x00076926      8  [S]  APNDT S;
  0x00076934      8  [S]  APNDT T;
  0x00076942      8  [S]  APNDT U;
  0x00076950      8  [S]  APNDT V;
  0x0007695e      8  [S]  APNDT W;
  0x0007696c      8  [S]  APNDT X;
  0x0007697a      8  [S]  APNDT Y;
  0x00076988      8  [S]  APNDT Z;
  0x00076996      8  [S]  APNDT _;
  0x000769a4      8  [S]  APNDT #;
  0x000769b2     10  [S]  APNDT B,2;
  0x000769c0     10  [S]  GETT;MN56;
  0x000769d0     34  [S]  IF(ACTVF(LIMS));1;ELSE SEDI;ENDIF;
  0x000769f8     62  [S]  "IF(ACTVF(LIMS));2;ELSE IF(LIMIFT);LIMT;ELSE LIMF;ENDIF;ENDIF;
  0x00076a3c     64  [S]  =IF(ACTVF(LIMS));3;ELSE IF(LIMIHALF);LIML;ELSE LIMU;ENDIF;ENDIF;
  0x00076a82     29  [S]  ?IF(!ACTVF(LIMS));LIMS;ENDIF;
  0x00076aa6     98  [S]  IF(!ACTVF(LIMS));EDITDONE;HD;IF(LIMIHALF);LIMIHALF UPPER;ELSE LIMIHALF LOWER;ENDIF;EDITLIML;ENDIF;
  0x00076b0c     37  [S]  bIF(!ACTVF(LIMS));HD;MNSV;MN29;ENDIF;
  0x00076b36     20  [S]  ${TIMEDSP=!TIMEDSP;}
  0x00076b52     24  [S]  SUB DATEMODE,DATEMODE,1;
  0x00076b70      8  [S]  SETTIME;
  0x00076b7e      8  [S]  SETDATE;
  0x00076b8c      5  [S]  MN30;
  0x00076b98     52  [S]  RB AUTO;VB AUTO;VBR AUTO;ST AUTO;AT AUTO;SS AUTO;HD;
  0x00076bd0     73  [S]  4IF(ACTVF(RB));IF(MSBIT(8,6));RB AUTO;ELSE MOV RB,RB;ENDIF;ELSE RB;ENDIF;
  0x00076c1e     82  [S]  HIF(ACTVF(VB));IF(MSBIT(8,7));VB AUTO;VBR AUTO;ELSE MOV VB,VB;ENDIF;ELSE VB;ENDIF;
  0x00076c76     73  [S]  QIF(ACTVF(AT));IF(MSBIT(8,9));AT AUTO;ELSE MOV AT,AT;ENDIF;ELSE AT;ENDIF;
  0x00076cc4     73  [S]  HIF(ACTVF(ST));IF(MSBIT(8,8));ST AUTO;ELSE MOV ST,ST;ENDIF;ELSE ST;ENDIF;
  0x00076d12     74  [S]  HIF(ACTVF(SS));IF(MSBIT(8,10));SS AUTO;ELSE MOV SS,SS;ENDIF;ELSE SS;ENDIF;
  0x00076d62      7  [S]  IMPRST;
  0x00076d70      5  [S]  MN81;
  0x00076d7c      5  [S]  MN82;
  0x00076d88      5  [S]  MN83;
  0x00076d94      5  [S]  MN84;
  0x00076da0    181  [S]  IF(1==__MN[8]);HD;MN201;ELSE IF(2==__MN[8]);HD;MN30;ELSE IF(3==__MN[8]);HD;MN37;ELSE IF(4==__MN[8]);HD;MN256;ELSE IF(5==__MN[8]);HD;MN257;ELSE MN0;KSf;ENDIF;ENDIF;ENDIF;ENDIF;ENDIF;
  0x00076e5c      5  [S]  MN56;
  0x00076e68      8  [S]  APNDT (;
  0x00076e76      8  [S]  APNDT );
  0x00076e84      8  [S]  APNDT ';
  0x00076e92     10  [S]  APNDT C,2;
  0x00076ea0     10  [S]  APNDT S,2;
  0x00076eb0      8  [S]  APNDT :;
  0x00076ec0      8  [S]  APNDT +;
  0x00076ece      8  [S]  APNDT -;
  0x00076edc      8  [S]  APNDT <;
  0x00076eea      8  [S]  APNDT >;
  0x00076ef8      8  [S]  APNDT =;
  0x00076f06      8  [S]  APNDT .;
  0x00076f14      8  [S]  APNDT /;
  0x00076f22      8  [S]  APNDT ?;
  0x00076f30      8  [S]  APNDT \;
  0x00076f3e      8  [S]  APNDT [;
  0x00076f4c      8  [S]  APNDT ];
  0x00076f5a      8  [S]  APNDT @;
  0x00076f68      8  [S]  APNDT #;
  0x00076f76      8  [S]  APNDT $;
  0x00076f84      8  [S]  APNDT %;
